product name,ingredients,formatted ingredients
facetheory-green-c-sensitve-skin-toner,"['Aqua', 'Aloe Barbadensis Leaf Juice (Hydration)', 'Sodium Lactate (Beneficial Skin Soother)', 'Sodium Ascorbyl Phosphate (Stabilized Vitamin C)', 'Lactic Acid (Aha)', 'Punica Granatum (Pomegranate) Seed Oil', 'Camellia Leaf Extract (Green Tea)', 'Tocopherol (Vitamin E)', 'Prunus Armeniaca (Apricot) Oil', 'Glycerin (Humectant)', 'Sodium Levulinate (Preservative Derived From Sugar Cane)', 'Sodium Anisate (Preservative Derived From Star Anise)', 'Glyceryl Caprylate (Emollient)', 'Polyglyceryl-4-Oleate (Emulsifer Derived From Olive Oil)', 'Xanthan Gum (Rheology Modifier)', 'Chamomilla Recutita Flower Extract']","['water', 'aloe-barbadensis-leaf-juice', 'sodium-lactate', 'sodium-ascorbyl-phosphate', 'lactic-acid', 'punica-granatum-seed-oil', 'camellia-oleifera-leaf-extract', 'tocopherol', 'prunus-armeniaca-kernel-oil', 'glycerin', 'sodium-levulinate', 'sodium-anisate', 'glyceryl-caprylate', 'polyglyceryl-4-oleate', 'xanthan-gum', 'chamomilla-recutita-flower-extract']"
claras-new-york-vitamin-c-serum-90,"['Water', 'Butylene Glycol', 'Glycerin', 'Niacinamide', 'Sodium Hyaluronate', 'Carbomer', 'Lactobacillus/Soybean Ferment Extract', 'Salix Alba (Willow) Bark Extract', 'Cinnamomum Cassia Bark Extract', 'Origanum Vulgare Leaf Extract', 'Chamaecyparis Obtusa Leaf Extract', 'Scutellaria Baicalensis Root Extract', 'Portulaca Oleracea Extract', 'Phenoxyethanol', 'Ascorbic Acid', 'Polysorbate 80', 'Tocopheryl Acetate', 'Triethanolamine', 'Adenosine', 'Fragrance']","['water', 'butylene-glycol', 'glycerin', 'niacinamide', 'sodium-hyaluronate', 'carbomer', 'lactobacillus-soybean-ferment-extract', 'salix-alba-bark-extract', 'cinnamomum-cassia-bark-extract', 'origanum-vulgare-leaf-extract', 'chamaecyparis-obtusa-leaf-extract', 'scutellaria-baicalensis-root-extract', 'portulaca-oleracea-extract', 'phenoxyethanol', 'ascorbic-acid', 'polysorbate-80', 'tocopheryl-acetate', 'triethanolamine', 'adenosine', 'parfum']"
upcircle-face-moisturizer,"['Aqua', 'Helianthus Annuus Seed Oil*', 'Butyrospermum Parkii (Shea) Butter*', 'Theobroma Cacao (Cocoa) Butter*', 'Glyceryl Stearate', 'Cetearyl Alcohol', 'Glycerin', 'Argania Spinosa (Argan) Kernel Extract', 'Citrus Aurantium Dulcis (Blood Orange) Peel Oil', 'Linum Usitatissimum (Linseed) Oil', 'Olea Europaea (Olive) Fruit Oil*', 'Sodium Stearoyl Glutamate', 'Sucrose Stearate', 'Benzyl Alcohol', 'Coco-Glucoside', 'Xanthan Gum', 'Aloe Barbadensis Leaf Extract*', 'Coconut Alcohol', 'Citrus Limonium Peel Oil', 'Tocopherol', 'Salicylic Acid', 'Sorbic Acid', 'Boswellia Carterii (Frankincense) Oil', 'Salvia Sclarea Oil', 'Citrus Aurantium Amara Leaf Oil', '^Limonene', '^Linalool', '^Citral']","['water', 'helianthus-annuus-seed-oil', 'butyrospermum-parkii-butter', 'theobroma-cacao-seed-butter', 'glyceryl-stearate', 'cetearyl-alcohol', 'glycerin', 'argania-spinosa-kernel-extract', 'citrus-aurantium-dulcis-peel-oil', 'linum-usitatissimum-seed-oil', 'olea-europaea-fruit-oil', 'sodium-stearoyl-glutamate', 'sucrose-stearate', 'benzyl-alcohol', 'coco-glucoside', 'xanthan-gum', 'aloe-barbadensis-leaf-extract', 'coconut-alcohol', 'citrus-medica-limonum-peel-oil', 'tocopherol', 'salicylic-acid', 'sorbic-acid', 'boswellia-carterii-oil', 'salvia-sclarea-oil', 'citrus-aurantium-amara-leaf-twig-oil', 'limonene', 'linalool', 'citral']"
natura-hidratante-corporal-pele-extrasseca-sou,"['Aqua', 'Glycerin', 'Cyclopentasiloxane', 'Caprylic/Capric Triglyceride', 'Olus Oil', 'Dicaprylyl Ether', 'Dicaprylyl Carbonate', 'Sodium Polyacrylate', 'Cetearyl Isononanoate', 'Glycol Distearate', 'Parfum', 'Ceteareth-20', 'Cetearyl Alcohol', 'Coco-Glucoside', 'DMDM Hydantoin', 'Glyceryl Stearate', 'Xanthan Gum', 'Disodium EDTA', 'Glyceryl Oleate', 'Polyglyceryl-3 Caprylate', 'BHT', 'Benzoic Acid', 'Ceteareth-12', 'Cetyl Palmitate', 'Citric Acid', 'Lactic Acid', 'Methylisothiazolinone', 'Tocopherol', 'Hexyl Cinnamal', 'Linalool', 'Limonene', 'Anise Alcohol', 'Benzyl Salicylate', 'Butylphenyl Methylpropional', 'Alpha-Isomethyl Ionone', 'Coumarin', 'Citronellol', 'Geraniol']","['water', 'glycerin', 'cyclopentasiloxane', 'caprylic-capric-triglyceride', 'vegetable-oil', 'dicaprylyl-ether', 'dicaprylyl-carbonate', 'sodium-polyacrylate', 'cetearyl-isononanoate', 'glycol-distearate', 'parfum', 'ceteareth-20', 'cetearyl-alcohol', 'coco-glucoside', 'dmdm-hydantoin', 'glyceryl-stearate', 'xanthan-gum', 'disodium-edta', 'glyceryl-oleate', 'polyglyceryl-3-caprylate', 'bht', 'benzoic-acid', 'ceteareth-12', 'cetyl-palmitate', 'citric-acid', 'lactic-acid', 'methylisothiazolinone', 'tocopherol', 'hexyl-cinnamal', 'linalool', 'limonene', 'anise-alcohol', 'benzyl-salicylate', 'butylphenyl-methylpropional', 'alpha-isomethyl-ionone', 'coumarin', 'citronellol', 'geraniol']"
simple-kind-to-skin-foaming-cleanser-vital-vitamin,"['Aqua', 'Potassium Cocoyl Glycinate', 'Glycerin', 'Propylene Glycol', 'Sodium Cocoamphoacetate', 'Panthenol', 'Allantoin', 'Sodium Ascorbyl Phosphate', 'Sodium Chloride', 'Disodium EDTA', 'Sodium Glycolate', 'Phenoxyethanol', 'Caprylyl Glycol', 'Citric Acid']","['water', 'potassium-cocoyl-glycinate', 'glycerin', 'propylene-glycol', 'sodium-cocoamphoacetate', 'panthenol', 'allantoin', 'sodium-ascorbyl-phosphate', 'sodium-chloride', 'disodium-edta', 'sodium-glycolate', 'phenoxyethanol', 'caprylyl-glycol', 'citric-acid']"
maria-akerberg-precleansing-oil-gentle,"['Helianthus Annus Seed Oil', 'Olea Europea Fruit Oil', 'Ricinus Communis Seed Oil', 'Butyrospermum Parkii Oil', 'Simmondsia Chinensis Seed Oil', 'Citrus Aurantium Oil', 'Cupressus Sempervirens Oil', 'Rosmarinus Officinalis', 'D-Limonene', 'Linalool']","['helianthus-annuus-seed-oil', 'olea-europaea-fruit-oil', 'ricinus-communis-seed-oil', 'butyrospermum-parkii-oil', 'simmondsia-chinensis-seed-oil', 'citrus-aurantium-amara-flower-oil', 'cupressus-sempervirens-oil', 'rosmarinus-officinalis-extract', 'd-limonene', 'linalool']"
a-derma-ultra-repairing-cream,"['Water (Aqua)', 'Caprylic/Capric Triglyceride', 'Glycerin', 'Butyrospermum Parkii (Shea) Butter (Butyrospermum Parkii Butter)', 'Dimethicone', 'Glyceryl Stearate', 'Cetearyl Alcohol', 'Palmitic Acid', 'Stearic Acid', 'Alanyl Glutamine', 'Avena Sativa (Oat) Leaf/Stem Extract (Avena Sativa Leaf/Stem Extract)', 'Batyl Alcohol', 'Benzoic Acid', 'Caprylyl Glycol', 'Cetearyl Glucoside', 'Dimethiconol', 'Polyacrylate-13', 'Polyisobutene', 'Polysorbate 20', 'Sodium Hyaluronate', 'Sodium Hydroxide', 'Sorbitan Isostearate', 'Tocopheryl Acetate', 'Xanthan Gum']","['water', 'caprylic-capric-triglyceride', 'glycerin', 'butyrospermum-parkii-butter', 'dimethicone', 'glyceryl-stearate', 'cetearyl-alcohol', 'palmitic-acid', 'stearic-acid', 'alanyl-glutamine', 'avena-sativa-leaf-stem-extract', 'batyl-alcohol', 'benzoic-acid', 'caprylyl-glycol', 'cetearyl-glucoside', 'dimethiconol', 'polyacrylate-13', 'polyisobutene', 'polysorbate-20', 'sodium-hyaluronate', 'sodium-hydroxide', 'sorbitan-isostearate', 'tocopheryl-acetate', 'xanthan-gum']"
pixi-collagen-tonic-2,"['Aqua/Water/Eau', 'Cocos Nucifera (Coconut) Water', 'Propanediol', 'Glycerin', 'Betaine', 'Acacia Seyal Gum Extract', 'Caprylic/Capric Triglyceride', 'Camellia Japonica Flower Extract', 'Sea Salt Extract', 'Camellia Sinensis Leaf Extract', 'Acetyl Hexapeptide-8', 'Coenochloris Signiensis Extract', 'Magnesium Chloride', 'Potassium Chloride', 'Zinc Chloride', 'Sodium Chloride', 'Palmitoyl Tripeptide-37', 'Magnesium Ascorbyl Phosphate', 'Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract', 'Cupressus Sempervirens Leaf/Stem Extract', 'Cucumis Melo Cantalupensis Fruit Extract', 'Rubus Idaeus (Raspberry) Fruit Extract', 'Leuconostoc/Radish Root Ferment Filtrate', 'Pyrus Malus (Apple) Fruit Extract', 'Citrus Aurantium Amara (Bitter Orange) Flower Extract', '(Rosemary) Leaf Extract', 'Salvia Officinalis (Sage) Leaf Extract', 'PEG-40 Hydrogenated Castor Oil', 'Phenoxyethanol', 'Disodium EDTA', 'Citrus Aurantium Bergamia (Bergamot) Fruit Oil', 'Sodium Citrate', 'Citric Acid', 'Sodium Benzoate', 'Potassium Sorbate', 'Ethylhexylglycerin', 'Amyl Cinnamal', 'Linalool']","['water', 'cocos-nucifera-water', 'propanediol', 'glycerin', 'betaine', 'acacia-seyal-gum-extract', 'caprylic-capric-triglyceride', 'camellia-japonica-flower-extract', 'sea-salt-extract', 'camellia-sinensis-leaf-extract', 'acetyl-hexapeptide-8', 'coenochloris-signiensis-extract', 'magnesium-chloride', 'potassium-chloride', 'zinc-chloride', 'sodium-chloride', 'palmitoyl-tripeptide-37', 'magnesium-ascorbyl-phosphate', 'lavandula-angustifolia-flower-leaf-stem-extract', 'cupressus-sempervirens-leaf-stem-extract', 'cucumis-melo-cantalupensis-fruit-extract', 'rubus-idaeus-fruit-extract', 'leuconostoc-radish-root-ferment-filtrate', 'pyrus-malus-fruit-extract', 'citrus-aurantium-amara-flower-extract', 'rosmarinus-officinalis-leaf-extract', 'salvia-officinalis-leaf-extract', 'peg-40-hydrogenated-castor-oil', 'phenoxyethanol', 'disodium-edta', 'citrus-aurantium-bergamia-fruit-oil', 'sodium-citrate', 'citric-acid', 'sodium-benzoate', 'potassium-sorbate', 'ethylhexylglycerin', 'amyl-cinnamal', 'linalool']"
holika-holika-prime-youth-black-sea-cucumber-mask-sheet,"['Water/Aqua', 'Glycerin', 'Butylene Glycol', 'Niacinamide', 'Polysorbate 80', 'Sea Cucumber Extract', 'Chondrus Crispus (Carrageenan)', 'Dimethicone', 'Portulaca Oleracea Extract', 'Ceratonia Siliqua Gum', 'Sucrose', 'Agar', 'Cellulose Gum', '1,2-Hexanediol', 'Illicium Verum (Anise) Fruit Extract', 'Scutellaria Baicalensis Root Extract', 'Charcoal Powder', 'Dipotassium Glycyrrhizate', 'Disodium EDTA', 'Adenosine', 'Citric Acid', 'Punica Granatum Fruit Extract', 'Panax Ginseng Callus Culture Extract', 'Brassica Napus Sprout Extract', 'Yeast Extract', 'Hydrolyzed Collagen', 'Sodium Hyaluronate', 'Dipentaerythrityl Hexa C5-9 Acid Esters', 'Cetyl Ethylhexanoate', 'Ceteth-10', 'Ceteth-20', 'Glyceryl Stearate', 'Phenoxyethanol', 'Fragrance/Parfum']","['water', 'glycerin', 'butylene-glycol', 'niacinamide', 'polysorbate-80', 'sea-cucumber-extract', 'chondrus-crispus', 'dimethicone', 'portulaca-oleracea-extract', 'ceratonia-siliqua-gum', 'sucrose', 'agar', 'cellulose-gum', '1-2-hexanediol', 'illicium-verum-fruit-extract', 'scutellaria-baicalensis-root-extract', 'charcoal-powder', 'dipotassium-glycyrrhizate', 'disodium-edta', 'adenosine', 'citric-acid', 'punica-granatum-fruit-extract', 'panax-ginseng-callus-culture-extract', 'brassica-napus-sprout-extract', 'yeast-extract', 'hydrolyzed-collagen', 'sodium-hyaluronate', 'dipentaerythrityl-hexa-c5-9-acid-esters', 'cetyl-ethylhexanoate', 'ceteth-10', 'ceteth-20', 'glyceryl-stearate', 'phenoxyethanol', 'parfum']"
goodie-co-mint-cleansing-oil,"['Vitis Vinifera Oil', 'Citrus Reticulata Oil', 'Citrus Sinensis Oil', 'Citrus Aurantium Oil', 'Kunzea Ambigua Oil']","['vitis-vinifera-seed-oil', 'citrus-reticulata-peel-oil', 'citrus-aurantium-dulcis-peel-oil', 'citrus-aurantium-amara-flower-oil', 'kunzea-ambigua-branch-leaf-twig-oil']"
111skin-nac-y2-restorative-cleansing-balm-2,"['Glycerin', 'Helianthus Annuus (Sunflower/Tournesol) Seed Oil', 'Sucrose Palmitate', 'Aqua/Water/Eau', 'Tocopheryl Acetate', 'Phenoxyethanol', 'Sodium Ascorbyl Phosphate', 'Ethylhexylglycerin', 'Propanediol', 'Glycine Soja (Soybean/Soja) Oil', 'Lavandula Angustifolia (Lavender/Lavande) Flower/Leaf/Stem Extract', 'Honey', 'Mel Extract', 'Caprylic/Capric Triglyceride', 'Aesculus Hippocastanum (Horse Chestnut/Marron) Seed Extract', 'Camellia Sinensis (Green Tea/Thé Vert) Leaf Extract', 'Prunus Persica (Peach/Pêche) Fruit Extract', 'Piperonyl Glucoside', 'Acetyl Cysteine', 'Pentylene Glycol', 'Sodium Carboxymethyl Betaglucan', 'Sodium Benzoate', 'Vanilla Planifolia (Vanilla/Vanille) Fruit Extract', 'Jasminum Officinale (Jasmine/Jasmin) Flower/Leaf Extract', 'Plumeria Rubra (Frangipani/Frangipanier) Flower Extract', 'Rosmarinus Officinalis (Rosemary/Romarin) Leaf Extract', 'Cupressus Sempervirens (Cypress/Cyprès) Seed Extract', 'Coriandrum Sativum (Parsley/Persil) Seed Extract', 'Citrus Aurantium Bergamia (Bergamot/Bergamote) Fruit Extract', 'Rose Extract', 'Fucus Vesiculosus (Sea Oak/Chêne Marin) Extract', 'Potassium Sorbate']","['glycerin', 'helianthus-annuus-seed-oil', 'sucrose-palmitate', 'water', 'tocopheryl-acetate', 'phenoxyethanol', 'sodium-ascorbyl-phosphate', 'ethylhexylglycerin', 'propanediol', 'glycine-soja-oil', 'lavandula-angustifolia-flower-leaf-stem-extract', 'honey', 'honey-extract', 'caprylic-capric-triglyceride', 'aesculus-hippocastanum-seed-extract', 'camellia-sinensis-leaf-extract', 'prunus-persica-fruit-extract', 'piperonyl-glucoside', 'acetyl-cysteine', 'pentylene-glycol', 'sodium-carboxymethyl-betaglucan', 'sodium-benzoate', 'vanilla-planifolia-fruit-extract', 'jasminum-officinale-flower-leaf-extract', 'plumeria-rubra-flower-extract', 'rosmarinus-officinalis-leaf-extract', 'cupressus-sempervirens-seed-extract', 'coriandrum-sativum-seed-extract', 'citrus-aurantium-bergamia-fruit-extract', 'rose-extract', 'fucus-vesiculosus-extract', 'potassium-sorbate']"
peter-thomas-roth-aha-bha-acne-clearing-gel-2,"['Salicylic Acid (2%)', 'Water/Aqua/Eau', 'Alcohol Denat', 'Glycolic Acid', 'Sodium Hydroxide', 'Glycerin', 'Arginine', 'Hydroxyethylcellulose', 'Butylene Glycol', 'Isododecane', 'Hydroxyacetophenone', 'Phenoxyethanol', 'Aloe Barbadensis Leaf Juice', 'Potassium Sorbate', 'Sodium Benzoate', 'Disodium Phosphate', 'Polysorbate 60', 'Arnica Montana Flower Extract', 'Glycyrrhiza Glabra (Licorice) Root Extract', 'Sodium Phosphate', 'Citric Acid']","['salicylic-acid', 'water', 'alcohol-denat', 'glycolic-acid', 'sodium-hydroxide', 'glycerin', 'arginine', 'hydroxyethylcellulose', 'butylene-glycol', 'isododecane', 'hydroxyacetophenone', 'phenoxyethanol', 'aloe-barbadensis-leaf-juice', 'potassium-sorbate', 'sodium-benzoate', 'disodium-phosphate', 'polysorbate-60', 'arnica-montana-flower-extract', 'glycyrrhiza-glabra-root-extract', 'sodium-phosphate', 'citric-acid']"
neals-yard-remedies-organic-baby-soap,"['Sodium Cocoate**', 'Aqua/Water', 'Glycerin**', 'Coconut Acid**', 'Butyrospermum Parkii (Shea) Butter*', 'Sodium Citrate', 'Helianthus Annuus (Sunflower) Seed Oil*', 'Calendula Officinalis Flower Extract*', 'Sodium Chloride', 'Helianthus Annuus (Sunflower) Seed Oil', 'Tocopherol']","['sodium-cocoate', 'water', 'glycerin', 'coconut-acid', 'butyrospermum-parkii-butter', 'sodium-citrate', 'helianthus-annuus-seed-oil', 'calendula-officinalis-flower-extract', 'sodium-chloride', 'helianthus-annuus-seed-oil', 'tocopherol']"
cetaphil-optimal-hydration-daily-glow-cream,"['Aqua', 'Dicaprylyl Carbonate', 'Glycerin', 'Caprylic/Capric Triglyceride', 'Glyceryl Stearate Citrate', 'Cetearyl Alcohol', 'Niacinamide', 'Anhydroxylitol', 'Butyrospermum Parkii (Shea) Oil', 'Citric Acid', 'Globularia Alypum Leaf Extract', 'Hydrolyzed Hyaluronic Acid', 'Panthenol', 'Pantolactone', 'Parfum', 'Phenoxyethanol', 'Sodium Benzoate', 'Sodium Polyacrylate', 'Squalane', 'Tocopherol', 'Xylitol', 'Xylitylglucoside']","['water', 'dicaprylyl-carbonate', 'glycerin', 'caprylic-capric-triglyceride', 'glyceryl-stearate-citrate', 'cetearyl-alcohol', 'niacinamide', 'anhydroxylitol', 'butyrospermum-parkii-oil', 'citric-acid', 'globularia-alypum-leaf-extract', 'hydrolyzed-hyaluronic-acid', 'panthenol', 'pantolactone', 'parfum', 'phenoxyethanol', 'sodium-benzoate', 'sodium-polyacrylate', 'squalane', 'tocopherol', 'xylitol', 'xylitylglucoside']"
laneige-mini-pore-heating-clean-duo,"['Glycerin', 'Zeolite', 'Kaolin', 'Propanediol', 'Butylene Glycol', 'Polyglyceryl-10 Behenate/Eicosadioate', 'Silica', 'Pinus Sylvestris Leaf Extract', 'Mentha Piperita (Peppermint) Extract', 'Hydrolyzed Corn Starch', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Pentylene Glycol', 'Water/Aqua/Eau', 'Fragrance/Parfum', 'Water/Aqua/Eau', 'Kaolin', 'Propanediol', 'Titanium Dioxide (Ci 77891)', 'Glycerin', 'Silica', 'Caprylic/Capric Triglyceride', 'Bentonite', 'Polyvinyl Alcohol', 'Cetearyl Alcohol', '1,2- Hexanediol', 'Hydrogenated Poly (C6-14 Olefin)', 'Chamaecyparis Obtusa Leaf Extract', 'Pinus Sylvestris Leaf Extract', 'Mentha Piperita (Peppermint) Extract', 'Hydrolyzed Corn Starch', 'Juglans Regia (Walnut) Shell Powder', 'Dextrin', 'Xanthan Gum', 'Theobroma Cacao (Cocoa) Extract', 'Butylene Glycol', 'Tetrasodium Pyrophosphate', 'Pentylene Glycol', 'Ethylhexylglycerin', 'Polysorbate 60', 'Polysorbate 20', 'Disodium EDTA', 'Fragrance/Parfum']","['glycerin', 'zeolite', 'kaolin', 'propanediol', 'butylene-glycol', 'polyglyceryl-10-behenate-eicosadioate', 'silica', 'pinus-sylvestris-leaf-extract', 'mentha-piperita-extract', 'hydrolyzed-corn-starch', 'hydroxyethyl-acrylate-sodium-acryloyldimethyl-taurate-copolymer', 'pentylene-glycol', 'water', 'parfum', 'water', 'kaolin', 'propanediol', 'ci-77891', 'glycerin', 'silica', 'caprylic-capric-triglyceride', 'bentonite', 'polyvinyl-alcohol', 'cetearyl-alcohol', '1-2-hexanediol', 'hydrogenated-poly-c6-14-olefin', 'chamaecyparis-obtusa-leaf-extract', 'pinus-sylvestris-leaf-extract', 'mentha-piperita-extract', 'hydrolyzed-corn-starch', 'juglans-regia-shell-powder', 'dextrin', 'xanthan-gum', 'theobroma-cacao-extract', 'butylene-glycol', 'tetrasodium-pyrophosphate', 'pentylene-glycol', 'ethylhexylglycerin', 'polysorbate-60', 'polysorbate-20', 'disodium-edta', 'parfum']"
olehenriksen-instant-transformation-tm-lemon-facial-peel,"['Water', 'Glycolic Acid', 'Lactic Acid', 'Glycerin', 'Potassium Hydroxide', 'Xanthan Gum', 'Vaccinium Myrtillus (Bilberry) Fruit Extract', 'Oleth-20', 'Phenoxyethanol', 'Saccharum Officinarum (Sugar Cane) Extract', 'Chondrus Crispus (Carrageenan) Extract', 'Caprylyl Glycol', 'Fragrance', 'Citrus Limon (Lemon) Fruit Extract', 'Citrus Aurantium Dulcis (Orange) Fruit Extract', 'Hexylene Glycol', 'Ethylhexylglycerin', 'Acer Saccharum (Sugar Maple) Extract', 'Potassium Sorbate', 'Citric Acid', 'Biosaccharide Gum-1', 'Tocopheryl Acetate', 'Glycyrrhiza Glabra (Licorice) Extract', 'Citral', 'Limonene']","['water', 'glycolic-acid', 'lactic-acid', 'glycerin', 'potassium-hydroxide', 'xanthan-gum', 'vaccinium-myrtillus-fruit-extract', 'oleth-20', 'phenoxyethanol', 'saccharum-officinarum-extract', 'chondrus-crispus-extract', 'caprylyl-glycol', 'parfum', 'citrus-limon-fruit-extract', 'citrus-aurantium-dulcis-fruit-extract', 'hexylene-glycol', 'ethylhexylglycerin', 'acer-saccharum-extract', 'potassium-sorbate', 'citric-acid', 'biosaccharide-gum-1', 'tocopheryl-acetate', 'glycyrrhiza-glabra-root-extract', 'citral', 'limonene']"
glamglow-superserum,"['Water\\Aqua\\Eau', 'PEG-8', 'Butylene Glycol', 'Propanediol', 'Glycerin', 'Bis-PEG-18 Methyl Ether Dimethyl Silane', 'Glycolic Acid', 'Mandelic Acid', 'Sodium Hydroxide', 'Salicylic Acid', 'Lactic Acid', 'Pyruvic Acid', 'Tartaric Acid', 'Sodium Hyaluronate', 'Trehalose', 'Eucalyptus Globulus Leaf Powder', 'Eucalyptus Globulus Leaf', 'Charcoal Powder', 'Avena Sativa (Oat) Kernel Extract', 'Algae Extract', 'Butyrospermum Parkii (Shea) Butter Extract', 'Lecithin', 'Tocopheryl Acetate', 'Acetyl Glucosamine', 'Dimethicone', 'Silica', 'Xanthan Gum', 'Hdi/Trimethylol Hexyllactone Crosspolymer', 'Polymethyl Methacrylate', 'Carbomer', 'Polysorbate 20', 'Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer', 'Urea', 'Fragrance (Parfum)', 'Linalool', 'BHT', 'Disodium EDTA', 'Phenoxyethanol', 'Sorbic Acid', 'Chlorphenesin', 'Titanium Dioxide (Ci 77891)', 'Blue 1 (Ci 42090)', 'Red 4 (Ci 14700)']","['water', 'peg-8', 'butylene-glycol', 'propanediol', 'glycerin', 'bis-peg-18-methyl-ether-dimethyl-silane', 'glycolic-acid', 'mandelic-acid', 'sodium-hydroxide', 'salicylic-acid', 'lactic-acid', 'pyruvic-acid', 'tartaric-acid', 'sodium-hyaluronate', 'trehalose', 'eucalyptus-globulus-leaf-powder', 'eucalyptus-globulus-leaf', 'charcoal-powder', 'avena-sativa-kernel-extract', 'algae-extract', 'butyrospermum-parkii-butter-extract', 'lecithin', 'tocopheryl-acetate', 'acetyl-glucosamine', 'dimethicone', 'silica', 'xanthan-gum', 'hdi-trimethylol-hexyllactone-crosspolymer', 'polymethyl-methacrylate', 'carbomer', 'polysorbate-20', 'ammonium-acryloyldimethyltaurate-beheneth-25-methacrylate-crosspolymer', 'urea', 'parfum', 'linalool', 'bht', 'disodium-edta', 'phenoxyethanol', 'sorbic-acid', 'chlorphenesin', 'ci-77891', 'ci-42090', 'ci-14700']"
bourjois-1-2-3-perfect-cc-cream,"['Aqua (Water)', 'Caprylyl Methicone', 'Dimethicone', 'Ethylhexyl Methoxycinnamate', 'Methyl Trimethicone', 'PEG-10 Dimethicone', 'Propanediol', 'Aluminum Starch Octenylsuccinate', 'Saccharide Isomerate', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Disteardimonium Hectorite', 'Phenoxyethanol', 'Sodium Chloride', 'Bis-PEG/PPG-14/14 Dimethicone', 'Disodium Stearoyl Glutamate', 'Parfum (Fragrance)', 'Propylene Carbonate', 'Tocopheryl Acetate', 'Ethylhexylglycerin', 'Camellia Sinensis Leaf Extract', 'Panthenol', 'Silica', 'Aluminum Hydroxide', 'Alpha-Isomethyl Ionone', 'Lysolecithin', 'Citric Acid', 'Sodium Citrate', 'Amyl Cinnamal', 'BHT', 'PEG/PPG-18/18 Dimethicone', 'Triethoxycaprylylsilane', 'Pantolactone', 'Phenethyl Alcohol', 'Tocopherol', 'Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate', 'Ci 77891 (Titanium Dioxide)', 'Ci 77491', 'Ci 77492', 'Ci 77499 (Iron Oxides)', 'Mica', 'Ci 77007 (Ultramarines)', 'Ci 77288 (Chromium Oxide Greens)']","['water', 'caprylyl-methicone', 'dimethicone', 'ethylhexyl-methoxycinnamate', 'methyl-trimethicone', 'peg-10-dimethicone', 'propanediol', 'aluminum-starch-octenylsuccinate', 'saccharide-isomerate', 'dimethicone-vinyl-dimethicone-crosspolymer', 'disteardimonium-hectorite', 'phenoxyethanol', 'sodium-chloride', 'bis-peg-ppg-14-14-dimethicone', 'disodium-stearoyl-glutamate', 'parfum', 'propylene-carbonate', 'tocopheryl-acetate', 'ethylhexylglycerin', 'camellia-sinensis-leaf-extract', 'panthenol', 'silica', 'aluminum-hydroxide', 'alpha-isomethyl-ionone', 'lysolecithin', 'citric-acid', 'sodium-citrate', 'amyl-cinnamal', 'bht', 'peg-ppg-18-18-dimethicone', 'triethoxycaprylylsilane', 'pantolactone', 'phenethyl-alcohol', 'tocopherol', 'pentaerythrityl-tetra-di-t-butyl-hydroxyhydrocinnamate', 'ci-77891', 'ci-77491', 'ci-77492', 'ci-77499', 'mica', 'ci-77007', 'ci-77288']"
beauty-pie-wonderfilter-tm-brightening-primer,"['Water (Aqua)', 'Glycerin', 'Squalane', 'Dipropylene Glycol', 'Glycereth-26', 'Caprylic/Capric Triglyceride', 'Betaine', 'Dipentaerythrityl Hexa C5-9 Acid Esters', '1,2-Hexanediol', 'Triisostearin', 'Cetearyl Olivate', 'Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer', 'Sorbitan Olivate', 'C14-22 Alcohols', 'Dimethicone', 'Carbomer', 'Synthetic Fluorphlogopite', 'Tromethamine', 'Ceramide NP', 'C12-20 Alkyl Glucoside', 'Triethylhexanoin', 'Polysorbate 60', 'Mica', 'Xanthan Gum', 'Phospholipids', 'Cetearyl Alcohol', 'Hydrogenated Polydecene', 'Silica', 'Cholesterol', 'Sorbitan Isostearate', 'Phytosphingosine', 'Disodium EDTA', 'Tin Oxide', 'Opuntia Ficus-Indica Stem Extract', 'Dunaliella Salina Extract', 'Opuntia Ficus-Indica Callus Culture Extract', 'Ci 77891 (Titanium Dioxide)', 'Ci 77491 (Iron Oxides)', 'Ci 73360 (Red 30)']","['water', 'glycerin', 'squalane', 'dipropylene-glycol', 'glycereth-26', 'caprylic-capric-triglyceride', 'betaine', 'dipentaerythrityl-hexa-c5-9-acid-esters', '1-2-hexanediol', 'triisostearin', 'cetearyl-olivate', 'hydroxyethyl-acrylate-sodium-acryloyldimethyl-taurate-copolymer', 'sorbitan-olivate', 'c14-22-alcohols', 'dimethicone', 'carbomer', 'synthetic-fluorphlogopite', 'tromethamine', 'ceramide-np', 'c12-20-alkyl-glucoside', 'triethylhexanoin', 'polysorbate-60', 'mica', 'xanthan-gum', 'phospholipids', 'cetearyl-alcohol', 'hydrogenated-polydecene', 'silica', 'cholesterol', 'sorbitan-isostearate', 'phytosphingosine', 'disodium-edta', 'tin-oxide', 'opuntia-ficus-indica-stem-extract', 'dunaliella-salina-extract', 'opuntia-ficus-indica-callus-culture-extract', 'ci-77891', 'ci-77491', 'ci-73360']"
